feature	diet_dairy	diet_meat	time_baseline	time_endpoint	n_embeddings	max_hits	predicted_class	avg_probability	21tdsqsa	7o4yga2v	8lofhbbf	ai9n4jxs	q2gzu1o3	qb4y98x0	wcksnlsg
k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Porphyromonadaceae.g_Porphyromonas.s_Porphyromonas.uenonis	5	2	3	4	7	5	diet_dairy	0.5486180634350639	0.7170404339581458	0.2980654309239489	0.0079861104875106	0.8744220481139813	0.6475269115767606	0.7910886960740384	0.5041968129110623
COG0165	2	5	4	3	7	5	diet_meat	0.6346422774134524	0.7559592726268511	0.6060653016278416	0.803760240514677	0.4990209209362938	0.8202193120188991	0.1399474098371045	0.8175234843324993
PF11449	2	5	3	4	7	5	diet_meat	0.45940050517645614	0.5234106053929745	0.6573519529743055	0.8438761651627001	0.5351437288228569	0.0362550691368004	0.5933518988939649	0.0264141158515906
ENOG410YYXB	5	2	4	3	7	5	diet_dairy	0.598352896469795	0.7338333064556681	0.1726908925157504	0.0133936346840236	0.8498510189917803	0.8648098534212016	0.7907727456077942	0.7631188236123471
N_LP.711	3	4	5	2	7	5	time_baseline	0.5760585221839509	0.0753659846009547	0.5407893070292231	0.7776558475526889	0.8606768778885319	0.6867221102383556	0.2400084219922296	0.8511911059856727
ENOG410YUYC	5	2	4	3	7	5	diet_dairy	0.6109640739901303	0.7627354268518389	0.2476511411138698	0.1842261072178987	0.9401277950338374	0.6373978281949136	0.5626300387881733	0.9419801807303798
N_AQ.585	2	5	4	3	7	5	diet_meat	0.5719005235157955	0.044118650752645	0.6883859919838827	0.9455811600943091	0.6894385011675741	0.7361057839232789	0.8496100666288877	0.05006351005999
ENOG410YUU6	2	5	5	2	7	5	diet_meat	0.6545366774132197	0.2606276348171668	0.8708833421154313	0.991510244070864	0.6130711815425856	0.895644216467103	0.6564150668171748	0.2936050560622134
PF11692	3	4	5	2	7	5	time_baseline	0.6285244446124522	0.8224621210408445	0.9177117049958672	0.7671757080324557	0.8882142950019815	0.8114488285654118	0.0204360235498347	0.1722224311007691
ENOG410YR38	5	2	3	4	7	5	diet_dairy	0.6062117332655624	0.8105789371739351	0.1817259454937987	0.1320802349842843	0.9440863710396938	0.8214233942418108	0.5055175788514832	0.8480696710739314
ENOG410YR8A	3	4	2	5	7	5	time_endpoint	0.5206396324481337	0.5553255808667826	0.7133102127388034	0.5697929399055757	0.2994073751629541	0.7410705402803497	0.536934704532545	0.2286360736499261
ENOG410YRAH	5	2	3	4	7	5	diet_dairy	0.6291715628816626	0.8897881422955533	0.6680664435876061	0.0030826097665082	0.8994265054196923	0.4488562509709825	0.9577859423777272	0.5371950457535692
N_LP.727	4	3	5	2	7	5	time_baseline	0.6448465745652483	0.958449873860234	0.5154381514493709	0.7887762846123845	0.955681013081735	0.4891340285758815	0.3029971699609761	0.5034495004161559
N_LP.725	3	4	5	2	7	5	time_baseline	0.5439220266765271	0.9089117516340036	0.6469243058504031	0.5899865756291875	0.5726604681649867	0.3839245498559546	0.007790573051842	0.6972559625493121
N_LP.723	2	5	5	2	7	5	diet_meat	0.6637962107480295	0.2027179620638261	0.7903722889233876	0.9999945770413842	0.4819823346881844	0.684556336882941	0.9074855773790486	0.5794643982574349
N_LP.72	5	2	3	4	7	5	diet_dairy	0.6285904422232248	0.9416527120123428	0.5712803812649135	0.0360326179119697	0.876693225068059	0.35677179669066	0.8308806666708226	0.7868216959438057
ENOG410YSJJ	5	2	3	4	7	5	diet_dairy	0.7273181060793504	0.3335518192392037	0.3900447263768496	0.8209162794214734	0.95727772176809	0.7715056860611599	0.9328610579417428	0.8850694517469339
ENOG410YT0J	5	2	3	4	7	5	diet_dairy	0.7101155780138709	0.9919118090640512	0.3936206219276935	0.0690188298678566	0.9110784999035892	0.7255477132256964	0.9572350618346084	0.9223965102736018
ENOG410YT7D	5	2	2	5	7	5	diet_dairy	0.6015824922486102	0.8447521077703741	0.3853017171898322	0.0179696115939156	0.7783485315885882	0.66568592591123	0.9158240921194124	0.6031954595669183
N_AQ.587	3	4	2	5	7	5	time_endpoint	0.6573402673954959	0.9209941816919328	0.7267978006470676	0.3703748060235011	0.6622001789101	0.7328927927698815	0.9012049550098956	0.2869171567160934
ENOG410YTK8	5	2	4	3	7	5	diet_dairy	0.5413966039239149	0.2721040008042545	0.2546748407417964	0.7852508452242526	0.6383605941345939	0.5175256013411862	0.5865440459487579	0.7353162992725625
ENOG410YU4S	5	2	4	3	7	5	diet_dairy	0.57288522773345	0.8273917309735519	0.1805476072424888	0.0036786335621383	0.922377187763204	0.7228533844846091	0.5630418214241828	0.7903062286839742
ENOG410YU6X	3	4	2	5	7	5	time_endpoint	0.67655613570987	0.8618297486344596	0.9897975066795862	0.7670418226006525	0.8758059422633183	0.840296221212176	0.1324888112306325	0.2686328973482658
N_LP.713	2	5	3	4	7	5	diet_meat	0.5213398116083324	0.1219371225073077	0.5763245679356992	0.9656866605854	0.5907689132953835	0.6241408856478667	0.144670538290464	0.6258499929962061
N_LP.712	3	4	5	2	7	5	time_baseline	0.611168519658257	0.9831260021458472	0.7012890930443102	0.6533919084970068	0.5836088907612567	0.4656398942282554	0.5135168997446324	0.3776069491864908
ENOG410YIX7	5	2	4	3	7	5	diet_dairy	0.6275773404174669	0.666836529095137	0.1572166781456954	0.3227619414595276	0.8347012574860557	0.7823657588535442	0.7532836663198569	0.8758755515624518
ENOG410YIUP	5	2	3	4	7	5	diet_dairy	0.6201009496009668	0.50220620892732	0.2957256014494205	0.0241668101574538	0.9281490597329014	0.8483936235887556	0.9345243487101462	0.8075409946407706
ENOG410YIUE	4	3	2	5	7	5	time_endpoint	0.6547370109465717	0.8788837317328919	0.0489630425072951	0.6189446606746664	0.9900698173578076	0.7598957736713698	0.3999234153969681	0.8864786352850024
ENOG410YCXR	5	2	2	5	7	5	diet_dairy	0.6651065282958066	0.8110582489961865	0.3310189906088324	0.0132463955111913	0.8430319203522867	0.9559294364573372	0.8371776289772408	0.864283077167571
ENOG410YD3Q	5	2	4	3	7	5	diet_dairy	0.6444999231518721	0.9111242314044774	0.557114684759352	0.2027655946060269	0.7995293716556031	0.4791885579241027	0.9936486186919125	0.5681284030216299
ENOG410YD8B	5	2	5	2	7	5	diet_dairy	0.6065891995297994	0.8331093802273698	0.3073723990507	0.2049768298342599	0.6661664207370933	0.6980025827892207	0.783596858897746	0.7528999251722064
ENOG410YD8C	5	2	2	5	7	5	diet_dairy	0.6565890808436396	0.5240509978692316	0.3094723350435615	0.1852581165825301	0.9586750534624978	0.8152666922620933	0.9819813437144712	0.8214190269710918
N_LP.793	5	2	5	2	7	5	diet_dairy	0.5642696634650408	0.8771714471734232	0.5430827702724033	0.0970112759334691	0.790914285273143	0.8314872140954275	0.0928520946287865	0.717368556878633
ENOG410YD8Y	5	2	3	4	7	5	diet_dairy	0.6344645815021998	0.8810680032034147	0.134714725601533	0.0358715966613669	0.8695703325412651	0.6445714616795448	0.9297533080196309	0.9457026428086428
ENOG410YD95	5	2	3	4	7	5	diet_dairy	0.5753487362823736	0.9572950756879808	0.3499048216215324	0.1502257313147671	0.8903615370934569	0.5369083681918105	0.5626577547256608	0.5800878653414066
N_LP.792	2	5	5	2	7	5	diet_meat	0.6264830886311307	0.1506120478761559	0.7165686949961594	0.7469293945364749	0.6688502154791904	0.8682090910680728	0.8718277406951342	0.3623844357667272
ENOG410YDM2	5	2	3	4	7	5	diet_dairy	0.5599484929594668	0.6570426660990625	0.3483551501879776	0.2445256657359034	0.7584466477377485	0.5995846483451133	0.5670897396240885	0.7445949329863736
ENOG410YDN3	4	3	5	2	7	5	time_baseline	0.5266773235527921	0.5915637497231081	0.5700115678862865	0.5545856758300227	0.5997071261379036	0.2767024586010581	0.2137707438689433	0.8803999428222224
ENOG410YDQJ	3	4	2	5	7	5	time_endpoint	0.5706084200279797	0.784435103226964	0.0342559727436206	0.5066682902056031	0.7436339888386014	0.771786120687342	0.3894757931764462	0.7640036713172813
N_AQ.573	5	2	2	5	7	5	diet_dairy	0.5326667001841017	0.7230707083552592	0.2149175121198646	0.0007016021364762	0.8088852698996419	0.5914742570057685	0.6800009481645759	0.7096166036071259
ENOG410YDYP	5	2	3	4	7	5	diet_dairy	0.6494556467648829	0.73004917071231	0.3843862409507689	0.1091002524943334	0.9444469059941476	0.952107140294058	0.6962022996857286	0.7298975172228334
ENOG410YE91	5	2	3	4	7	5	diet_dairy	0.598524704872105	0.5602360998332607	0.273667978961318	0.0522785220865665	0.8705480047038927	0.5260040677825821	0.9725694935594128	0.934368767177702
N_LP.786	5	2	4	3	7	5	diet_dairy	0.6558116917397655	0.9747164056303697	0.3251283731760801	0.9967255631146456	0.5401239728636613	0.8191473589850284	0.3902647157064615	0.5445754527021113
ENOG410YEBG	5	2	4	3	7	5	diet_dairy	0.6219802253956358	0.6326532698216616	0.3566553144200287	0.8113491996798609	0.846675339487636	0.2106405178147938	0.6874562314067201	0.8084317051387491
N_LP.784	2	5	5	2	7	5	diet_meat	0.6007132765656683	0.5203624224623888	0.6554415278554385	0.8862212031071137	0.4057835654305619	0.6152231599279767	0.8691891668010807	0.2527718903751176
ENOG410YEUD	5	2	3	4	7	5	diet_dairy	0.6749935486609694	0.8915451758791235	0.3991413474212268	0.0832425385596704	0.7249056330612329	0.8563815326063815	0.8151505280014449	0.9545880850977048
PF11898	2	5	4	3	7	5	diet_meat	0.7156749532617652	0.5029085524399414	0.4616866343216168	0.9996745676680476	0.7765585946655372	0.9893908685062456	0.3030669692727563	0.9764384859582113
COG0181	3	4	2	5	7	5	time_endpoint	0.644404264469937	0.969321576240701	0.9172435105747218	0.6151202131101581	0.2718410454734203	0.783000309334475	0.0863970221444375	0.8679061744116455
N_LP.780	5	2	3	4	7	5	diet_dairy	0.6644114866967968	0.2631994054053517	0.4373487796443246	0.873230305011801	0.7651324907768926	0.7459845320661254	0.6879625764835067	0.8780223174895756
N_LP.796	2	5	5	2	7	5	diet_meat	0.55473000916538	0.1694853990284035	0.5491387030040824	0.9948390312276608	0.3026340771222306	0.5630528055461207	0.78274758393893	0.5212124642902309
ENOG410YBZF	5	2	3	4	7	5	diet_dairy	0.6359510089751598	0.958253408667533	0.2749451217552477	0.0090145687425806	0.6763998970813806	0.6786239054947866	0.9315129062436854	0.9229072548409044
ENOG410YC05	5	2	4	3	7	5	diet_dairy	0.5789209198709021	0.7620630092671221	0.1965439760959801	0.0427491531836249	0.9442569376149662	0.5624737318717122	0.6976904807526607	0.8466691503102486
ENOG410YC0Y	5	2	4	3	7	5	diet_dairy	0.7054732050760315	0.5382781182294596	0.4602065883782757	0.8791793889705924	0.9288122304418476	0.4059840864027596	0.9873487983239154	0.7385032247853708
ENOG410YC2V	5	2	3	4	7	5	diet_dairy	0.6563804976828639	0.9603117998187845	0.2267990658863719	0.0043289066162612	0.96352626767316	0.8705933635200342	0.8495588099081516	0.7195452703572836
COG0150	5	2	3	4	7	5	diet_dairy	0.45675363791018386	0.7536795901961502	0.534668366883226	0.0075791648292267	0.5623785071678539	0.0629886154905839	0.5832902176813612	0.6926910031228856
COG0183	3	4	5	2	7	5	time_baseline	0.5903398754123713	0.8605676589262106	0.0230579569397881	0.6618652564831546	0.2647937721621292	0.7105425854802933	0.9066248843453172	0.7049270135497067
ENOG410YC9E	5	2	4	3	7	5	diet_dairy	0.6044218596653774	0.918431154676262	0.2815278728027011	0.0616462410606913	0.6985196176828083	0.5675553330742005	0.7877730637299069	0.915499734631072
ENOG410YCC6	5	2	3	4	7	5	diet_dairy	0.5578783472630107	0.6445976842977741	0.2471186651023955	0.0047031033565111	0.9095887291255051	0.6358856065745361	0.7796046363066856	0.6836500060776673
N_LP.800	2	5	3	4	7	5	diet_meat	0.6397315145273249	0.1445779241788325	0.800237397300866	0.9980792182049198	0.3216425981155686	0.601761718405299	0.9151772266431204	0.6966445188426672
N_LP.80	3	4	2	5	7	5	time_endpoint	0.6258907568940202	0.7896225116934175	0.5586801284463685	0.6823612558133909	0.9305243024272796	0.4979122151306462	0.2524645289499564	0.6696703557970816
ENOG410YCGG	3	4	5	2	7	5	time_baseline	0.6609378924815686	0.6920722493406721	0.871006351708487	0.3683636298479962	0.3394300791869588	0.5961193117558783	0.9693640434857528	0.7902095820452354
ENOG410YCIZ	5	2	3	4	7	5	diet_dairy	0.678547756309211	0.9312299470010832	0.2629042866006182	0.2706101316406607	0.7344066690617621	0.6948204678972674	0.8898850946179012	0.965977697345184
COG0151	2	5	3	4	7	5	diet_meat	0.6436640528550226	0.295846017344244	0.3906683193214545	0.5422129125947681	0.8300008184981549	0.7831257079680359	0.8719410258609309	0.7918535683975703
ENOG410YCMS	5	2	5	2	7	5	diet_dairy	0.6745331454045264	0.7500380332405439	0.3019531672633009	0.3516514391382712	0.7045962182892618	0.6738158377206862	0.957933405540664	0.9817439166389572
N_LP.8	3	4	5	2	7	5	time_baseline	0.6754881155265563	0.5900829743462301	0.9728088459977536	0.6828579886508338	0.493288810196991	0.7659130250200568	0.9662758394751269	0.2571893249989015
ENOG410YCVR	5	2	3	4	7	5	diet_dairy	0.6691571219842062	0.8943760691575539	0.4470199545597527	0.0220360898597716	0.8128469086436432	0.5788850880731411	0.9409381707314852	0.9879975728640956
N_LP.797	3	4	5	2	7	5	time_baseline	0.6907517907033277	0.886592821902557	0.9989523013542658	0.5905838072124214	0.728438914193394	0.4158931640024563	0.9324787705839596	0.2823227556742405
PF11867	5	2	5	2	7	5	diet_dairy	0.5828523814571641	0.6496975691120375	0.3115015437334157	0.0006156073668541	0.6031460308739441	0.8370032359725283	0.7488765750284823	0.9291261081128868
ENOG410YEZ1	4	3	2	5	7	5	time_endpoint	0.54683580411476	0.348749752211614	0.6662441759755007	0.558229209081583	0.5720928095420877	0.4846101237869567	0.5864565600703511	0.6114679981352266
N_AQ.58	5	2	5	2	7	5	diet_dairy	0.48237960160540266	0.5551680012360465	0.5904772273410297	0.648503809700318	0.673818627250627	0.1333339831482499	0.7611178064140542	0.0142377561474935
ENOG410YGAE	5	2	4	3	7	5	diet_dairy	0.6287117168376744	0.8255420801173563	0.5376328607898588	0.4967144483073727	0.8255237517849303	0.2777099857891385	0.7178607538740625	0.7199981372010007
N_AQ.576	5	2	4	3	7	5	diet_dairy	0.6524636293967865	0.941120573880014	0.293006358181078	0.5551235291464087	0.6331451727994747	0.3004338137128463	0.8747426185329269	0.9696733395247564
ENOG410YGI2	5	2	5	2	7	5	diet_dairy	0.6311294822590918	0.7898048708766268	0.4731480801771917	0.0057818323516954	0.9553035624507372	0.6541369848021692	0.6496247681467769	0.8901062770084451
N_AQ.577	4	3	5	2	7	5	time_baseline	0.772073921752454	0.4290952544977016	0.9402302966670106	0.776817978036054	0.9645799548295152	0.3275921723725993	0.990193776645685	0.9760080192186128
ENOG410YH15	5	2	2	5	7	5	diet_dairy	0.6421305659738584	0.0884600614751018	0.2440015504034932	0.927989229315312	0.8903077029289796	0.7400592046674315	0.6375585685997844	0.9665376444269056
N_LP.767	2	5	5	2	7	5	diet_meat	0.5998365144079674	0.1073775369331967	0.6642115197795604	0.997699224752738	0.7783620813136536	0.7192727125304716	0.867877993225816	0.0640545323203346
N_AQ.578	3	4	2	5	7	5	time_endpoint	0.4863949953463878	0.1663313155106751	0.148988303454816	0.5236814791163575	0.5559116223928239	0.7916582962554526	0.5484989350154533	0.6696950156791364
ENOG410YH9E	4	3	5	2	7	5	time_baseline	0.5977299833838193	0.3913093908211027	0.5423801699006328	0.5621591118870148	0.7985315283868947	0.4706260829776544	0.5690592623792563	0.8500443373341798
N_LP.762	5	2	5	2	7	5	diet_dairy	0.5767932667453949	0.9195241145297592	0.5206518421204243	0.0109415094331908	0.6466418102059428	0.2077632760735077	0.811005412917652	0.921024901937288
ENOG410YHJ9	5	2	4	3	7	5	diet_dairy	0.6769839673556254	0.8975524667181973	0.4308516422805776	0.0024126599200307	0.9057909391268344	0.7814699383559911	0.8242692610074428	0.8965408640803028
ENOG410YI22	5	2	3	4	7	5	diet_dairy	0.674358447250398	0.8369280464400153	0.438503801809068	0.2802887693754925	0.8014671330030226	0.9218145980143432	0.909575117367861	0.5319316647429827
N_LP.761	2	5	2	5	7	5	diet_meat	0.6104336703637631	0.2314840254711665	0.7131556155373673	0.8154553392938142	0.2251061049394321	0.7784684491880844	0.6530196931331969	0.8563464649832795
N_LP.760	3	4	5	2	7	5	time_baseline	0.5714887131666039	0.8784990651283409	0.655593652092411	0.6014396124984875	0.8323101191952109	0.1107064337988575	0.3616437329687134	0.5602283764842062
N_LP.759	3	4	2	5	7	5	time_endpoint	0.6697010985240949	0.3957017887825625	0.819089755324578	0.7088836535602167	0.8518140795197002	0.3395533389808357	0.979488253496848	0.5933768200039239
ENOG410YI9F	4	3	2	5	7	5	time_endpoint	0.6487579560509509	0.6769856279171469	0.8658274316888133	0.3931570064270096	0.6623122651727444	0.6843856067969997	0.9006492261279286	0.3579885282260141
PF11796	5	2	5	2	7	5	diet_dairy	0.5819609235761637	0.9218178246933828	0.5675972971819447	0.0146450009676878	0.4743022947948404	0.8487468762237115	0.5775499155357707	0.6690672556358079
N_LP.758	2	5	4	3	7	5	diet_meat	0.6276088502383873	0.7879340284244297	0.357882151954055	0.6616731774386467	0.6962071111291951	0.5676472048465484	0.8910899712764927	0.4308283065993435
N_LP.757	4	3	5	2	7	5	time_baseline	0.7181823320259649	0.9815855054924554	0.6948363576715096	0.7504960473940325	0.9445450593908968	0.4781143494853735	0.4934564379476274	0.68424256679986
ENOG410YGAP	5	2	2	5	7	5	diet_dairy	0.7320303851799164	0.8412289835615029	0.3780485014998213	0.1769128138359718	0.952823835965372	0.9226133849295862	0.9407865486782404	0.9117986277889194
COG0175	2	5	3	4	7	5	diet_meat	0.5617091449077402	0.1360178266162066	0.7812909190058652	0.99999911343473	0.5913427630600967	0.1567061292478583	0.6436557249236519	0.6229515380657724
N_LP.78	2	5	3	4	7	5	diet_meat	0.645210664923016	0.1497177620183432	0.6750178996864586	0.990608846520128	0.5460231448791211	0.8986326798533615	0.7912377656656289	0.465236555838071
ENOG410YG0G	4	3	2	5	7	5	time_endpoint	0.5473241983675603	0.9053585073306016	0.0068114188987291	0.5381217895295264	0.5771367777936539	0.356678971853443	0.9196203327590354	0.5275415904079327
N_LP.778	3	4	5	2	7	5	time_baseline	0.5480532484236564	0.9170632282434252	0.2644030613410852	0.6309192787465115	0.5823310441042551	0.7075560582933889	0.0118815673348064	0.7222185009021217
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Peptostreptococcaceae.g_Criibacterium.s_Unclassified.Criibacterium	5	2	2	5	7	5	diet_dairy	0.5193658453622151	0.7104352714431397	0.3479102760745488	0.0098030319509807	0.6758355898674693	0.6146965256117594	0.6467867048244967	0.6300935177631111
ENOG410YF6U	5	2	2	5	7	5	diet_dairy	0.5788381299269209	0.6413100020717866	0.4683386453355294	0.0019287213666993	0.6780884659845747	0.5410935427297342	0.8233138288491817	0.8977937031509403
ENOG410YF7G	5	2	5	2	7	5	diet_dairy	0.623647351241474	0.8162262812203253	0.2937560502468084	0.0217561760872273	0.8425134766823291	0.8992546170810235	0.948264760922508	0.5437600964500957
COG0177	3	4	5	2	7	5	time_baseline	0.5597854274408443	0.5153211473239363	0.8666375128407932	0.5492692367961755	0.7071107265733466	0.8670168281192505	0.0676072900870681	0.34553525034534
N_LP.776	2	5	5	2	7	5	diet_meat	0.6254121107099971	0.4800081839238171	0.7368266367378205	0.9936415900907128	0.4318897441939978	0.6329987694811126	0.5184613583322167	0.5840584922103029
ENOG410YFF0	4	3	5	2	7	5	time_baseline	0.6352897859143615	0.6858213621518554	0.0808153905902764	0.4662582976028763	0.98380148792653	0.688821732788463	0.6942323823740456	0.8472778479664831
ENOG410YFFI	4	3	5	2	7	5	time_baseline	0.6447979240764289	0.3792857635608138	0.9907522202325918	0.3457946134454511	0.5605386556350067	0.8356093840892209	0.8906732398734779	0.5109315916984398
PF11855	2	5	4	3	7	5	diet_meat	0.7029697454800259	0.9052872514985228	0.4966368245802068	0.9999984276918648	0.5740200669548723	0.8112907560015455	0.2139500268379967	0.9196048647951732
ENOG410YFIY	5	2	5	2	7	5	diet_dairy	0.6339124230451175	0.8420838538575495	0.2904846967392076	0.0100388007701199	0.7528380147566103	0.6482464024602785	0.9233323983124424	0.970362794419614
ENOG410YFJQ	5	2	5	2	7	5	diet_dairy	0.6038956565502133	0.9297367970955912	0.5707565623087316	0.0208393624052979	0.8917811012602297	0.5856546647221619	0.3161943509167598	0.9123067571427208
PF11852	2	5	4	3	7	5	diet_meat	0.6466432995298348	0.4992146839977986	0.6385670600945486	0.9991522872695277	0.8393052921947407	0.5801691066644507	0.4460853200710353	0.5240093464167415
ENOG410YFS2	5	2	2	5	7	5	diet_dairy	0.6617927379267263	0.9774197261217918	0.2010187901420894	0.0558983927355245	0.913642882231122	0.8371087955962278	0.8224778285227253	0.8249827501376042
ENOG410YFS4	5	2	2	5	7	5	diet_dairy	0.6027289478519402	0.8883363226726628	0.4340469171947385	0.1346928487143117	0.6842385728421303	0.6652618557686996	0.5443104420175586	0.86821567575348
ENOG410YFSW	5	2	3	4	7	5	diet_dairy	0.6254322327719795	0.7610961772088443	0.5353594602737577	0.2862295467598512	0.8230526124225492	0.3341429396814291	0.9461769737798656	0.6919679192775594
COG0176	2	5	4	3	7	5	diet_meat	0.7561877394904677	0.4703262508156123	0.7182442353571359	0.9995374844225968	0.9223027991478502	0.8663470656622334	0.9609920776166838	0.3555642634111616
ENOG410YG02	5	2	2	5	7	5	diet_dairy	0.7091914778252989	0.916039942201632	0.3026520646765674	0.768805803707676	0.8862455138268182	0.4877553851521735	0.9420874135604478	0.6607542216517771
PF12631	4	3	2	5	7	5	time_endpoint	0.645504073378581	0.5198525816349837	0.9446114298247048	0.4013445076010478	0.7534182349073854	0.7355269438424704	0.9196637718692172	0.2441110439702566
N_LP.928	3	4	5	2	7	5	time_baseline	0.6948896003914043	0.9474085371084122	0.303457966350555	0.7780698463506532	0.8597834322264657	0.8417350411309831	0.8560251344595038	0.2777472451132581
PF13083	2	5	2	5	7	5	diet_meat	0.6374761589873484	0.2213129791397636	0.7687515723272622	0.3629976241109377	0.5895095114551309	0.9791060746242726	0.7655870923588682	0.7750682588952036
ENOG4111X82	5	2	2	5	7	5	diet_dairy	0.707475035765884	0.9462752202782896	0.4677342201291761	0.062288286581186	0.8478610013782556	0.9517512483564508	0.7239717032831157	0.9524435703547142
ENOG4111WB3	5	2	2	5	7	5	diet_dairy	0.5841339635570865	0.870698702446696	0.2684084922457395	0.0517285270288045	0.7281731349789682	0.6034811294850624	0.6893685318830005	0.8770792268313344
ENOG4111WFU	5	2	2	5	7	5	diet_dairy	0.4987064009389777	0.7597172288431862	0.3478232285899215	0.0017056104520075	0.6430298244726527	0.5220851775039139	0.5548685013807282	0.6617152353304345
ENOG4111WNI	2	5	4	3	7	5	diet_meat	0.672251823996929	0.7837514550812439	0.3449561432854001	0.9996386912457432	0.660948118862958	0.9709926116739044	0.923044138689784	0.0224316091394699
ENOG4111WNU	5	2	3	4	7	5	diet_dairy	0.6530729893167281	0.9110125827576804	0.1659617248984788	0.0116782639500732	0.927671674033824	0.7408811331576541	0.8477772069475052	0.9665283394718808
N_AQ.490	2	5	3	4	7	5	diet_meat	0.5667719499258056	0.6030248720959018	0.7279220420985719	0.9999835257603884	0.1509554084189004	0.1273480883698438	0.5212588712765761	0.8369108414604564
N_LP.1223	5	2	2	5	7	5	diet_dairy	0.602449535234018	0.5876799591190427	0.5428339161284286	0.2569055162862488	0.5981928577446574	0.4235355475229275	0.8697914241490794	0.9382075256877412
N_AQ.491	4	3	5	2	7	5	time_baseline	0.5802762182694127	0.6769680681282476	0.9902577144512904	0.794749835947645	0.5127714207853747	0.170813423189897	0.7030507680149768	0.2133222973684575
N_LP.1048	5	2	5	2	7	5	diet_dairy	0.5803629254196895	0.986954140949494	0.2546500422876697	0.0179376990970607	0.9626994001734016	0.5551255122672425	0.5653283657993102	0.7198453173636481
ENOG4111X8I	5	2	3	4	7	5	diet_dairy	0.688359375533547	0.9415415285150458	0.3338724053733849	0.1811359279432566	0.8735693973038936	0.7439060546815233	0.8257985752743282	0.9186917396433968
N_LP.261	4	3	2	5	7	5	time_endpoint	0.6324100339786265	0.9825857064478576	0.9777311978641642	0.5621204360195369	0.5335441474106823	0.3571788919409114	0.9756340453328576	0.0380758128343757
ENOG4111XAM	3	4	2	5	7	5	time_endpoint	0.7160601767367197	0.9783087768589868	0.99988391784878	0.686541223393553	0.9911747627633452	0.4517057528704402	0.0824569253216173	0.8223498781003152
N_LP.1030	4	3	2	5	7	5	time_endpoint	0.7079232498293155	0.9508398150065898	0.847592791854635	0.2879555536025915	0.86765108628915	0.5958858663967436	0.9495344553918268	0.4560031802636711
N_LP.1027	4	3	5	2	7	5	time_baseline	0.618612238930039	0.5812250308574061	0.9941768547652842	0.6104719917650121	0.8171345091368484	0.557134168458175	0.3103253056009439	0.4598178119266038
PF12848	5	2	2	5	7	5	diet_dairy	0.5812462168120079	0.8501658955804996	0.5851805031570412	0.0066407205973736	0.7461796076797441	0.6866725913380665	0.198818984272493	0.9950652150588378
N_LP.1000	3	4	2	5	7	5	time_endpoint	0.6552057756760331	0.6820996419617	0.9984837074454628	0.5315942121752294	0.446686984489539	0.6793049360756469	0.8446889269534672	0.4035820206311869
ENOG4111XYX	2	5	2	5	7	5	diet_meat	0.6065367533243821	0.7514332036035047	0.6700421310610977	0.9977848589859468	0.7453511689021171	0.6195159792878576	0.2847612805022915	0.1768686509278586
N_LP.865	3	4	5	2	7	5	time_baseline	0.6857981353809305	0.4841551076546336	0.9656912708429074	0.5549599668384375	0.8368733014991199	0.7689653292765924	0.947436025167414	0.2425059463874087
ENOG4111Y2V	5	2	2	5	7	5	diet_dairy	0.6815106801872391	0.9653382300437684	0.2539281556809905	0.0474907947545341	0.8422858145718451	0.901008339621536	0.8746196769281369	0.8859037497098631
N_LP.1522	5	2	4	3	7	5	diet_dairy	0.6127693162580732	0.8034095866993883	0.3446692513167269	0.0676278813081038	0.5987913135686884	0.8114909335832027	0.677593464179197	0.9858027831512056
N_LP.1589	4	3	5	2	7	5	time_baseline	0.5468942373299785	0.284633496007444	0.721078705069792	0.7003157358840305	0.7406289293698259	0.6825584045909663	0.0052647303731498	0.693779660014641
N_LP.1610	2	5	3	4	7	5	diet_meat	0.4977803894289218	0.3036530430634084	0.517542968908391	0.7339728647253925	0.0507215083117495	0.7579862904366133	0.6148615257551292	0.5057245248017684
N_LP.1628	5	2	2	5	7	5	diet_dairy	0.6555242381540742	0.8497032581628864	0.4072699288833177	0.3483195260918157	0.8925860006671577	0.6849167895734736	0.6791217349770007	0.7267524287228684
ENOG4111U9Y	5	2	3	4	7	5	diet_dairy	0.6739477277869097	0.6177070390969313	0.3284090305285396	0.1398622602979899	0.93648129989078	0.8294332688625019	0.9699250846411276	0.8958161111904981
N_AQ.488	4	3	5	2	7	5	time_baseline	0.6058219782148108	0.9677371831869894	0.9183704886136824	0.6260427599125389	0.7507336562713383	0.706055000178362	0.0033181845423745	0.2684965747983897
ENOG4111UJE	5	2	3	4	7	5	diet_dairy	0.6526314923044895	0.9304822521409484	0.2963681234730303	0.2487560912273927	0.7438345721619952	0.7137209482866279	0.7688381916321916	0.8664202672092406
N_AQ.1003	4	3	2	5	7	5	time_endpoint	0.5885529887847217	0.6620946057553442	0.7119840902935268	0.2527801244598388	0.5712601806796127	0.3320552220476907	0.9987170618424616	0.5909796364145776
ENOG4111VAE	4	3	5	2	7	5	time_baseline	0.5519786338695771	0.1128387883559882	0.8378084948989399	0.5673002330920952	0.506398095801811	0.3246023375425433	0.9952543813465512	0.5196481060491107
